source,target
7850898,10384794
7850898,989310
7850898,1541991
7850898,7108832
7850898,8110956
7850898,10768802
7850898,3202939
7850898,1979660
9736656,5477617
9736656,3973071
9736656,368495
9736656,11245639
9736656,321797
9736656,9508136
11043299,456424
11043299,1280987
11043299,10996031
11043299,10455948
11043299,8301874
11043299,10506209
11043299,6986441
7851146,6602791
7851146,10938704
7851146,1592222
7851146,1256853
7851146,989648
7851146,10384794
7851146,5476761
7851146,7325127
7851146,7909034
7851146,8439582
7851146,8900475
7851146,4643569
7851146,7408065
7851146,6547497
7851146,9959200
7851146,10238261
7851146,10043839
7851146,4035293
7851146,10044822
7851146,9779164
7851146,3806591
7851146,10044099
7851146,10846518
7851146,5633080
7851146,10687805
7851146,7589952
8933415,7294948
8933415,7295019
8933415,344746
8933415,7501456
8933415,2110262
8933415,4422070
8933415,6766652
8933415,10494486
8933415,3975171
8933415,3975718
8933415,3975856
7851078,8691059
7851078,10384703
7851078,3259581
7851078,9983256
7851078,5476525
7851078,2340944
7851078,9894555
7851078,7308348
7851078,10817584
7851078,7324831
7851078,4892963
7851078,6332240
7851078,2231953
7851078,7263996
7851078,9001324
7851078,5801085
7851078,9737540
7851078,10458148
7851078,656466
7851078,6679037
3086850,704692
3086850,4758674
3086850,4390648
3086850,6679300
3086850,6186205
3086850,10423356
3086850,8075664
3086850,10423573
3086850,3692751
3086850,900715
3086850,4418648
3086850,4988529
3086850,116710
3086850,758013
6572847,2341038
6572847,3535557
6572847,5800826
6572847,118411
6572847,1108478
6572847,4503253
6572847,6814631
6572847,2447821
9198998,3703550
9198998,8515821
9198998,11008372
9198998,3328855
9346616,301148
9346616,300772
9346616,301074
9346616,301104
8536814,9545100
8536814,5954505
8536814,10454393
8536814,4302333
8536814,4988525
8536814,10044345
5198772,6766803
5198772,751074
5198772,2920210
5198772,1301529
2117017,610692
2117017,8911624
2117017,8619079
2117017,8911267
2117017,9389448
2013373,5777225
2013373,6512797
2013373,1541991
2013373,9000817
2013373,5027782
2013373,2459162
2013373,10934680
2013373,5200892
2013373,311523
5215008,6192351
5215008,10384794
7645502,5331431
7645502,10043840
7645502,10043839
318439,118748
318439,10043724
318439,10426007
318439,10765210
318439,9779286
318439,7644889
318439,5476587
318439,5476468
318439,3202675
318439,10768886
1531019,10718086
101410,9048271
101410,7187150
101410,6716339
101410,5633100
101410,10553788
101410,9737540
101410,8411998
101410,10765210
101410,7308226
101410,989223
101410,10044380
101410,10423587
101410,7308517
101410,118403
7882587,7559437
7882587,7559043
7882587,9737127
7882587,7769765
7882587,989194
7882587,4988319
7882587,10538779
8186863,10935481
8186863,5943044
8186863,1063969
8186863,7187150
8186863,10818099
8186863,10044021
8186863,704732
8186863,5488101
8186863,221323
8186863,3358523
8186863,1435334
8186863,821350
8186863,10455849
8186863,7308637
8186863,10043844
8186863,4503554
8186863,9446820
8186863,10320290
8186863,9779329
8186863,5116611
8186863,10559091
8186863,1146978
8186863,1793060
8186863,8287045
8186863,7084074
8186863,9001257
8186863,283221
8186863,7308417
8186863,989194
8186863,9914282
8186863,704647
8186863,4418528
8186863,1855017
1026596,9607626
1026596,8742265
1026596,6602226
1026596,5777251
1026596,5777063
1026596,194923
1026596,6288723
1026596,2684958
1026596,1908310
1026596,11061893
1026596,6601628
1026596,314135
1026596,10043724
1026596,5004534
1026596,375620
1026596,5004643
1026596,10494677
1026596,8411909
1026596,8428821
1026596,9759382
1026596,10779542
1026596,5062793
1026596,6602467
1026596,7187150
1026596,5777216
1026596,4480289
1026596,8798110
1026596,10298109
1026596,3202675
1026596,7108832
1026596,7415261
1026596,1502491
1026596,2341250
8537435,10458396
8537435,5632779
8537435,4418624
8537435,4835570
8537435,11051626
8537435,118411
8537435,4906367
8537435,6482660
8537435,10506916
8537435,4418550
8537435,8911293
8537435,986596
8537435,2947798
8537435,10423573
8537435,2634195
101518,6602226
101518,118748
101518,10043724
101518,5004643
101518,10494677
101518,6814631
101518,8235941
6253258,8116205
6253258,4269663
6253258,941
6253258,2480326
6253258,9120028
6253258,9443331
6253258,5477498
6253258,10547659
6253258,5382711
2703870,6601628
2703870,6602226
2703870,7187150
2703870,11187450
2703870,9779256
2703870,5777432
2703870,10506089
2703870,8148875
2703870,9779083
8537420,1954670
8537420,8301874
8537420,9852007
8537420,2450233
8537420,7815660
8537420,4418557
101541,7578011
101541,1245184
101541,344746
8536563,8879669
8536563,10458091
8536563,10995612
8536563,5955070
8536563,4250720
8536563,5954984
8536563,1954718
8536563,1777772
8536563,4040725
8536563,4275469
8536563,6186370
8536563,4523389
8536563,4418557
8536563,2450326
8536563,4842869
8536563,505023
8536563,6356378
8536563,9514361
1772967,198990
1772967,989422
1772967,4683435
1772967,4892546
1772967,3658858
1772967,4892567
1772967,7308761
1772967,5633391
1772967,10426317
8186426,198990
8186426,10687835
8186426,4294762
8186426,1108017
8186426,6193401
8186426,6143148
8186426,4702826
8186426,7590992
8186426,8411901
8186426,4359134
8186426,10272402
8186426,989089
8186426,989648
8186426,10426317
4432485,3141477
4432485,7083806
4432485,6677473
4432485,8961393
4432485,10043922
4432485,5206600
4432485,8961143
4432485,7559043
4432485,1819387
4432485,6236065
4432485,7574452
4432485,7264011
4432485,790405
9639817,1063969
9639817,4418648
9639817,6986815
9639817,9737127
9639817,8911454
9639817,7249967
2296886,6602226
2296886,194923
2296886,9860205
2296886,6716136
2296886,7187150
2296886,9743760
2296886,7590059
2296886,7308678
2296886,4584356
2296886,9779501
2296886,6288926
2296886,4690936
2296886,8894478
2296886,8134513
2296886,8355761
2296886,10506805
2296886,10456012
2296886,7590992
2296886,1777412
2296886,1776520
2296886,704790
2296886,2358789
2296886,5559005
2296886,4835767
2296886,9959124
2296886,301175
2296886,8943003
3116624,2977108
3116624,9320712
3116624,8911624
3116624,9779083
1755710,9779125
1755710,11221514
1755241,10043844
1755241,10044131
1755241,6192351
5556136,6192351
8156150,5331431
1832060,5331431
1993546,5331431
2353697,5777004
2353697,5633080
2353697,1831994
2353697,9000934
2353697,10559091
2353697,10320290
2353697,1776757
2353697,2855192
2353697,8355761
2353697,10043732
4183222,9759615
4183222,2031978
4183222,4422012
4183222,8116587
4183222,1672231
4183222,510159
4183222,1363824
4183222,3150159
7917988,6601628
7917988,6602226
7917988,7308678
7917988,7308517
7917988,7308326
7917988,7308611
7917988,4351779
7917988,7187144
7917988,7187150
7917988,681527
7917988,8911293
7917988,10043687
7917988,4835283
7917988,10817883
7917988,2340866
7917988,989422
7917988,118492
7917988,5250510
7917988,9779121
7917988,4835599
7917988,10044534
7917988,5476508
7917988,6679050
7917988,988939
7917988,6814631
7918013,5476617
7918013,1046652
7918013,10768886
7918013,7489552
7918013,8691779
7918013,7324550
7918013,7514794
7918013,2634010
7918013,1445884
9490726,8134221
9490726,8911624
9490726,7067031
9490726,575118
9490726,5250234
9490726,8134581
9490726,8943129
9490726,7199413
9490726,9779083
7918149,6602226
7918149,6601628
7918149,10044887
7918149,4988319
7918149,10423367
7918149,5632602
7918149,989648
7918149,7187150
7918149,704903
7918149,2958045
7918149,4359307
7918149,8149035
7918149,7308590
7918149,4892628
7918149,5476711
7918149,9779164
7918149,9779329
7918149,9305011
7918149,7308348
7918149,9737540
7918149,2634132
7918149,7308506
7918149,900562
7918149,988939
7918149,7308417
7918149,3203368
7918149,10559371
7918149,2855192
7918149,7308179
7918149,8678601
7918149,10044099
7918149,5972914
7918149,6986420
7918149,5812517
7918149,1535338
7918149,10743807
7918149,2324178
7918149,10818099
7918149,747172
7918149,10423380
7918149,10768722
7918149,10494285
7918149,4444528
7918149,426801
7918149,4593938
7918149,7909981
7918149,5633080
7918445,5250584
7918445,8911624
7918445,1779706
7918445,5596015
7918445,3032578
7918445,8437075
6584490,6608326
6584490,9040667
6584490,62774
6584490,951503
6584490,4380733
6584490,8721810
7918308,1141
7918308,3061318
7918308,7955361
9305836,4723614
9305836,9048271
9305836,2358789
9305836,10044380
9305836,989422
9305836,989087
9305836,5633080
9305836,2323772
9305836,5350858
9305836,10044561
9305836,10494508
9305836,4905991
9305836,822350
9305836,8186581
9305836,989089
4461903,8514926
4461903,450324
4461903,2805001
4461903,1715266
706068,6601628
706068,6602226
706068,10384794
706068,5350932
706068,9369314
706068,5350889
706068,7515195
706068,3296756
706068,9286882
706068,2105808
706068,5633080
706068,10506805
706068,7590285
6978184,9779083
6978184,7769656
6978184,8402055
6978184,4055849
6978184,8427021
6978184,8911624
6978184,4308623
6978184,610692
6978184,6240817
6978184,10163989
6978184,8134572
6978184,6201905
6978184,10044891
6978184,7769545
6978184,3272008
3387145,4842816
3387145,10507477
3387145,4988250
3387145,178449
3387145,8215789
3387145,10507054
3387145,2450323
3387145,4225464
3387145,8514926
3387145,8385004
3387145,6417162
3387145,9041545
3387145,3786958
3387145,4418648
3387145,11195365
3387145,10457560
10458809,6676190
10458809,6189892
10458809,4395255
10458809,2444280
10458809,7676710
9299928,4418779
9299928,5954183
9299928,5954770
9299928,4842816
9299928,4842823
9299928,10037035
9024368,5351194
9024368,6978449
9024368,7473553
9543959,10043841
5199653,614599
4582924,4912275
4582924,4670820
4582924,6873012
4582924,7676211
4582924,4105831
4582924,7469080
4582924,4892945
4582924,9914450
4582924,6167850
4582924,10390605
4582924,2340508
4582924,4991194
4582924,10423518
4582924,7308353
3808257,8514926
3808257,9045720
4030977,2979042
4030977,8301874
4030977,10966094
4030977,4988525
4030977,10188029
4030977,1961113
3808666,581820
3808666,5954417
3808666,989422
3808666,7308226
3808666,6731744
3808666,8894478
3808666,8911293
3808666,989223
3808666,2447821
1582779,8911624
1582779,6945843
1582779,301074
1582779,301148
1582779,8619079
1582779,4059537
2212429,5028086
2212429,1541908
2212429,3416954
2212429,10426282
2212429,9959101
2212429,10044604
2212429,10044947
2212429,7264254
2212429,10384794
7548833,5845329
7548833,3289927
7548833,4892546
7548833,5845511
7548833,10455948
7548833,9001318
7548833,5459797
7548833,7178023
7548833,9001066
7548833,7558907
7548833,988939
7548833,8387174
7548833,2195055
7548833,4149781
7548833,10687839
7548833,3658893
7548833,2958328
7548833,1867360
7548833,32931
7548833,9000695
7548833,9000935
7548833,3729629
7548833,8499945
7548833,3692460
7548833,4960520
7548833,7912503
7548833,7249967
7548833,10044068
10875339,8417405
10875339,4185701
10875339,8979625
917722,2444532
917722,10034115
917722,10895874
917722,2295513
917722,5755297
3808707,7308179
3808707,10094723
3808707,1591829
3808707,8499869
3808707,4842425
3808707,4842310
3808707,7986733
3808707,8942928
3808707,2901231
3808707,453579
3808707,4842609
6574001,2010152
6574001,1541991
6574001,4059654
6574001,3145164
6574001,10996619
6574001,7178080
5616814,11008935
5616814,2977105
5616814,10100777
5616814,10043933
5616814,5551893
5616814,989089
5616814,4037138
5616814,790038
5616814,5559189
5616814,8742311
5616814,8736419
5616814,5800972
288567,10895838
288567,2747258
5779143,9320712
5779143,2977108
5779143,314009
5779143,8802959
3990280,7744412
3990280,4557739
3990280,10688255
3990280,6194
3990280,1363167
3990280,8128814
3990280,1023628
3990280,9713842
4816241,4670820
4816241,9001066
4816241,7605156
4816241,3202675
4816241,1456851
4816241,8461184
4816241,11051508
4816241,7590214
4816241,7589952
4816241,11086495
8536650,4842297
8536650,2946177
8536650,8499800
8536650,5656211
8536650,8375439
8536650,8500696
8536650,8499859
8536650,8500357
8536650,4835603
8501665,10938943
8501665,3070386
8501665,7617514
8501665,3061266
8501665,8411909
8501665,10494677
8501665,9914479
8501665,7187150
8501665,10100777
8501665,7187144
8501665,8411998
8501665,8742311
8501665,4139793
8501665,6103475
8537199,3504023
8537199,10043922
8537199,4418550
8537199,8500310
8537199,4418624
8537199,1147979
8537199,5954417
8537199,704431
812751,8943242
812751,8802647
812751,575083
812751,8134452
812751,8134341
812751,8911624
812751,9779083
812751,5250234
812751,8134581
812751,8134326
812751,5865681
812751,8440154
812751,8619079
812751,10043650
812751,610692
812751,301154
3829282,5663048
3829282,4842671
3829282,453390
3829282,9001140
3829282,1146866
3829282,1014207
3829282,10458396
3829282,6679300
3829282,3226699
3829282,2634093
3829282,4835363
1621708,8911624
1621708,9779083
1621708,1257491
1621708,9011963
1621708,301122
1621708,2977108
1621708,1257291
1621708,5250608
2798793,9607626
2798793,6288723
2798793,10494677
2798793,5004643
2798793,8411827
2798793,5009929
2798793,2340508
1098024,1592226
1098024,1777789
1098024,10935123
2065297,4991194
2065297,6103475
2065297,8411827
2065297,5295918
2853700,7795866
2853700,9286882
2853700,10423367
2853700,9779125
2853700,989648
2853700,5331431
2853700,7308559
2853700,7234271
2853700,5632618
2853700,5476761
2853700,314123
2853700,7308359
2853700,5528199
7123649,4275359
7123649,7815660
7123649,7815941
7123649,9001398
7123649,5955035
7123649,6356378
7123649,9514361
5574896,8134407
10608985,3121444
10608985,6590219
10608985,704701
10608985,9779532
10608985,2459162
10608985,7308348
10608985,9860141
10608985,2634164
10608985,8966267
10608985,1473594
10608985,118649
10608985,4648249
10608985,1457047
650498,1257291
650498,2977108
650498,9218867
650498,8911624
650498,10079346
650498,9779083
650498,301154
2079384,4442832
2079384,11051442
2079384,3058697
2079384,10965822
2079384,704908
2079384,3863477
2079384,3977858
2079384,3863719
2079384,10507001
2079384,8301874
2079384,8385004
2079384,6430399
4182931,8952055
4182931,8116205
4182931,2928903
4182931,351843
4182931,7031069
4182931,9443331
6255424,2542570
6255424,3767730
6255424,10034115
4005296,6288926
4005296,2030520
4005296,7308818
4005296,5781141
4005296,10457733
4005296,1674313
4005296,2341289
4005296,3176798
4005296,2958336
4005296,4835491
4005296,10043687
4005296,4535379
7442836,2317424
7442836,6288926
7442836,8736419
7442836,2324833
7442836,1777455
7442836,10043724
7442836,10455948
7442836,4039735
7442836,4605509
7442836,10687784
921047,10768886
921047,5559189
921047,5696626
921047,8691779
921047,535330
921047,10494099
921047,7578297
921047,301177
921047,5488595
921047,4906064
921047,2299502
921047,9282802
921047,4906163
921047,5558912
921047,9914450
8537057,2634237
8537057,4502022
8537057,1387916
8537057,11591
8537057,4835799
8537057,11195523
8537057,10538763
8537057,5632779
8537057,10307561
5129199,6601628
5129199,9286882
5129199,480959
5129199,988939
5129199,10406212
5129199,4584787
5129199,6205684
5129199,9048271
5129199,907449
5129199,588407
5129199,186579
1635465,581752
1635465,5756816
1635465,10965853
1635465,10966112
1635465,1591950
1635465,1063969
1635465,3863671
1635465,1585570
209505,4039735
209505,1777455
209505,10494099
209505,8691779
209505,2324833
209505,2633909
209505,7489810
209505,7489552
209505,7108832
209505,5027951
209505,11190396
209505,4902133
209505,8355761
209505,3595876
4244887,6766570
4244887,7743900
11086495,6602226
11086495,6602436
11086495,10818099
11086495,4129590
11086495,10036834
11086495,5116611
11086495,9860383
11086495,314223
11086495,8851766
11086495,10036955
11086495,10455948
11086495,5856716
8536832,7099178
8536832,3305512
8536832,4418667
8536832,9001014
8536832,4418624
8536832,8236083
8536832,1148311
8536832,3121632
8536832,10945932
8536832,4418550
1421098,7320518
1421098,7320923
1421098,3325628
1421098,7194422
4976277,8619079
4976277,1756707
4976277,7473428
4976277,7630340
4976277,8436846
4976277,7067231
4976277,6978201
4975872,989114
4975872,4056041
4975872,10044891
4975872,7769656
4975872,8911624
4975872,7769545
4976371,301012
4976371,8911624
4976371,8911267
4976371,9779083
4976371,10079346
4976371,8134411
4976371,6198552
4976371,9662370
4976371,610692
4976371,300878
10156531,1415412
4975725,8911624
4975725,9779083
4975725,7540340
4975725,8401934
4975725,5528079
4975725,9445731
4975725,10043819
4975725,9280281
4975725,9218867
4975725,2977108
4976431,5390901
4976431,5954529
4976431,9076443
4976431,10390474
4976431,6023658
4976431,6810364
4976431,4842168
4976431,5954274
4976431,746903
4976431,9305090
4976431,255328
4976431,5551749
4976431,2829162
4976431,3032819
4976431,2824917
4976431,5740874
4976431,4037480
4976431,5674854
4976431,5954211
4976431,7954879
4976431,9146417
4976431,5955043
4976431,1867184
4976431,1535677
4976431,4418528
4976431,10044345
4976431,211689
4976431,8747508
4976431,5594730
8537087,9609559
8537087,4988525
8537087,2450594
8537087,2450323
4976438,4988397
4976438,9779363
4976438,9833353
4976438,4035722
4976438,1591154
4976438,7856073
4976438,3786958
11035147,6766574
11035147,4557793
11035147,1942641
11035147,7284930
5385203,704790
5385203,7308662
5385203,296867
5385203,10768722
5385203,5551578
5385203,10768666
5385203,6226466
5385203,9001427
5385203,10559550
5385203,1203498
5385203,7178023
5385203,5250510
5385203,6679037
5385203,8911624
5385203,118403
5385203,8872071
1774196,4557793
1774196,1363348
1774196,1496249
1774196,5753296
1774196,6804583
1774196,2193736
1774196,5546402
453486,9852007
6155675,6192351
10114775,10043687
6608069,5331431
6608069,10384794
8196024,9000817
8196024,8411827
8196024,6601628
8196024,5777144
8196024,6602226
8196024,9000695
147233,5696626
147233,1777455
147233,118748
147233,10043724
147233,5551987
147233,8411827
147233,2411356
147233,8691779
147233,7044800
2238908,5954529
2238908,10037009
2238908,9779363
2238908,10307561
2238908,5632602
2238908,5954494
2238908,3121444
2238908,4418648
2238908,10043922
2238908,5954385
2238908,10044913
2238908,4418667
2238908,10043687
2238908,7308450
2238908,989310
2238908,10044743
2238908,582171
2238908,7514733
6002980,8911624
6002980,8134221
6002980,8134390
6002980,3272008
6002980,9779083
6002980,7769656
6002980,10044891
6002980,8428409
6002980,10043650
6002980,7769545
6002980,450161
6002980,2977108
966334,4022981
2755408,1257099
2755408,3372688
2755408,6923386
2755408,8402055
2755408,4318007
2755408,8911624
2755408,8134390
2755408,6363714
2755408,2447700
2755408,3535284
2755408,2977108
2755408,1780096
2755408,5250406
2755408,10490064
2755408,1256961
2755408,8428409
11110340,5753134
11110340,5543761
11110340,3976043
11110340,5198838
11110340,8625895
11110340,5842545
11110340,1758935
5608206,2500921
5608206,5250234
5608206,2340416
5608206,843678
5608206,8911624
5608206,10645562
5608206,1938276
5608206,8619079
5608206,8437075
5608206,3272008
5608076,9062847
5608076,2117669
5608076,610692
5608076,8911267
5608076,8619079
5608076,8134254
5608076,8911624
2079481,1592279
2079481,1592102
2079481,1064408
2079481,4841885
2079481,9001262
2079481,704692
2079481,1064402
2079481,3692731
2079481,7385598
2079481,4841840
2079481,10935009
2079481,582518
2079481,10538763
2079481,9001190
2079481,4835254
2079481,7591300
2079481,7308387
656186,10505425
656186,12497
656186,2514210
656186,8406495
656186,8191162
656186,1132202
656186,4977514
656186,10802654
656186,8821516
656186,3182084
656186,2292943
656186,8821479
656186,9669982
656186,1139714
656186,7285648
3981351,10966128
3981351,9409228
3981351,9048271
3981351,4442511
3981351,989037
3981351,10966001
3981351,7084080
3981351,1098962
3981351,4418648
3981351,2633915
3981351,6253338
2238559,4835619
2238559,4835647
2238559,9446820
2238559,118508
2238559,2411241
2238559,8461242
2238559,7361797
2238559,4835630
2238559,9048271
2238559,4835575
2238559,10506701
2238559,4892795
2238559,670348
2238559,989422
2238559,2958005
2238559,581725
2238559,507033
3269273,4256126
3269273,5754765
3269273,5477498
3269273,8116205
3269273,8889659
3269273,8821516
3269273,4187419
3269273,7878471
3269273,4446529
8496032,989114
8496032,8911624
8496032,54410
4521181,6674275
4521181,2215267
4521181,7157906
4521181,5297803
4521181,6404771
4521181,10494486
4069186,10559091
4069186,9048271
4069186,10423367
4069186,314223
4069186,7308517
4069186,8894478
4069186,7308348
4069186,118403
4069186,6814631
4069186,11187450
4069186,9267686
4069186,7187150
4069186,7308611
4069186,10100777
4069186,7308226
3269572,10043724
3269572,5696626
3269572,8691779
3269572,2633909
3269572,5009929
3269572,3202906
3269572,7589952
9112045,2193414
9112045,1942689
9112045,8005994
9112045,10765382
9112045,891676
1242346,959515
1242346,5955025
1242346,3110222
1242346,7909797
1242346,1148311
1242346,6236055
1242346,1635609
1242346,2992446
1242346,10043922
1242346,6331579
1242346,4841900
1026114,8163772
1026114,7194422
1026114,2082795
1026114,8821681
1026114,2480876
3780653,7308416
3780653,1501598
3780653,581752
3780653,2146250
3780653,704903
3780653,4676350
3780653,7900855
3780653,5836879
3780653,6290615
3780653,10489619
3780653,9001296
3780653,9514361
3780653,5954504
3780653,6242057
3780653,6186370
3780653,118665
3780653,118411
3780653,4523389
3780653,8918712
3780653,6877109
3780653,11232397
3780653,8915729
3780653,1348185
3780653,5839404
3780653,4275359
3780653,3674887
3780653,1954718
3780653,3780399
4069214,9779083
4069214,8911267
54410,6427188
54410,8911624
8537442,7308818
8537442,42611
8537442,10100913
8537442,8803915
8537442,4842684
8537442,5756816
8537442,5837011
8537442,10538768
8537442,8500017
8537442,1013773
2490585,1079933
2490585,1548506
2490585,5654150
2490585,11008413
2490585,6392006
6238904,1257099
6238904,10991213
6238904,8657474
6238904,9779083
6238904,300126
6238904,8134581
6238904,9957733
6238904,8911624
6238904,8134326
6238904,8134489
6238904,8134272
10886055,9807869
10886055,10168306
10886055,7320923
10886055,6364058
10886055,7783870
10886055,94859
10886055,1941760
10886055,9508449
10886055,3710466
10886055,9760412
10886055,7213473
10886055,7462922
10886055,3325628
10886055,8544372
10886055,7514687
10886055,7320730
10886055,7320854
10886055,7320518
7878841,10529251
7878841,6552981
7878841,8554531
7878841,9287396
101253,10044345
101253,3289675
101253,314400
101253,5551760
101253,4988397
101253,2634093
101253,4835363
101253,7241516
101253,6482660
101253,1585218
101253,5633100
101253,9779396
101253,10043687
101253,9779356
1899356,7406859
1899356,1139714
1899356,3812452
1899356,62774
1899356,7544841
1899356,3554710
5520312,7419414
5520312,155762
5520312,3628528
5520312,8911454
5520312,10307561
8537277,8872239
8537277,9684209
8537277,704431
8537277,1108587
7015033,2117669
7015033,7615365
7015033,8911624
7015033,8619079
4183346,9040830
4183346,5855191
4183346,10348265
4183346,32103
4183346,2138227
4183346,3289612
4183346,321488
4183346,1922341
4183346,6843816
8536763,6601628
8536763,7187150
8536763,7308326
8536763,1763909
8536763,4139185
8536763,8851766
8536763,989422
8536763,989531
8536763,10044604
8536763,988939
8536763,8411998
8537006,4275359
8537006,4565127
8537006,6356378
8537006,3692731
8537006,9514361
8537006,4179970
8537006,1954670
8537006,8499931
8537006,4841946
8537006,4523389
8537006,7815941
8186560,988939
8186560,4723614
8186560,9048271
8186560,4149781
8186560,1256853
8186560,301128
8186560,10044947
8186560,10044604
8186560,10506805
8186560,5551893
8186560,10101094
8186560,2447781
8186560,301154
8186560,2324213
8186560,5476650
8186560,5476711
8186560,2317491
8186560,5877679
8186560,3493785
8186560,746865
8186560,8439736
8186560,9983223
8186560,10817587
8186560,5551783
11159133,6602226
11159133,7187144
11159133,3902002
11159133,5476468
11159133,9320442
11159133,1457444
11159133,989310
11159133,4835489
11159133,10044021
3002378,5331431
7553179,10044083
3001078,7675517
3001078,6986657
3001078,704907
3001078,118649
3001078,4842567
3001078,1832060
5064593,7676710
5064593,1446135
5064593,1369400
5064593,8889550
5064593,1548137
3498874,2295609
3498874,735813
3498874,7407034
1320287,8911624
1320287,9779083
1320287,265015
1320287,301154
1320287,10156463
1320287,9352075
1320287,8619079
5855052,7320618
5855052,9426355
5855052,5871841
5855052,10490864
5855052,321899
5855052,8825039
5855052,453491
5855052,917722
8342747,5244075
8342747,6456517
8342747,2747179
8342747,2444425
11110687,10342631
11110687,6404771
11110687,2193442
11110687,6766812
11110687,5546456
11110687,1176347
11110687,7157635
11110687,6405418
11110687,345042
11110687,6346571
11110687,11199312
11110687,4085798
10608859,6602226
10608859,4892559
10608859,2341038
10608859,1764521
10608859,3360570
10608859,5836906
10608859,7108832
10608859,4835667
10608859,989194
10608859,7308637
10608859,746865
10608859,7308678
811008,8911624
811008,9779083
811008,610692
811008,265015
811008,8911267
811008,2447633
811008,8134318
811008,4345907
811008,658690
811008,7769656
811008,4059537
811008,10765383
811008,10872788
7015379,6679300
7015379,4502022
7015379,8942928
7015379,5331431
7015379,5254176
7015379,10044534
7015379,9983867
7015379,10494402
7015379,3424270
7015379,6921438
7015379,5837034
7015379,1129732
7015379,1146950
7015379,8802696
9155183,5927328
9155183,3092783
9155183,4041635
9155183,5476587
9155183,6601628
9155183,7187150
9155183,7187144
9155183,8742334
9155183,4161318
9155183,2190572
9155183,8111315
9155183,2341072
9155183,7108832
9155183,6196525
10624589,735543
10624589,9257580
10624589,1079967
10624589,8899854
10624589,1242963
4097229,7591035
4097229,5551847
4097229,8911624
4097229,517778
4097229,5655719
4097229,8436868
4097229,13644
4097229,1256955
4097229,8736566
4097229,3302272
4097229,1257488
4097229,1257183
4097229,1257122
4097229,8908654
4097229,4321434
4097229,5249994
4097229,8438040
4097229,9779083
4097229,4321364
4097229,658468
4097229,5301757
4097229,11181540
4097229,10498107
4097229,6978193
4097229,3302131
4097229,1256842
4097229,7463435
4097229,575083
4097229,1576464
4097229,10043650
4097229,805422
4097229,8105375
4097229,4321894
4097229,9351864
4097229,811315
4097229,5528079
4097229,8436866
4097229,1257534
4097229,574923
4097229,8436996
4097229,1256736
4097229,8437954
4097229,2447912
4097229,1272428
4097229,1256735
7061776,9779049
7061776,10044099
7061776,989648
7061776,5632602
7061776,989087
7061776,4988319
7061776,5484592
7061776,5799131
7061776,9779363
7061776,4418483
7061776,4418634
7061776,5954505
7061776,8215789
7061776,4988264
7061776,3741221
7061776,3786958
7061776,4988525
2116043,897750
2116043,2444062
2116043,5477617
2116043,334265
2116043,4825069
2116043,6189892
4617005,8134318
4617005,8911624
4617005,8134390
4617005,8134582
4617005,8134505
4617005,8134228
4617005,1756851
9018012,1457402
9018012,8392676
9018012,4275469
9018012,4275359
9018012,7815941
9018012,8080401
2238377,2979042
2238377,6602226
2238377,5476617
2238377,118403
2238377,606568
2238377,5551493
2238377,2291043
2238377,10426007
2238377,5836906
2238377,10817584
2238377,7187144
2238377,9779571
2238377,9779164
2238377,7308406
2238377,4682744
2238377,10869176
2238377,4294634
2238377,670312
2238377,7324412
2238377,4116670
2238377,6758685
2238377,1918875
2238377,7044997
10155612,2666953
10155612,7916564
10155612,9443331
10155612,3554644
10155612,735543
10155612,3182283
10155612,10895874
10155612,8163585
10155612,5945910
10155612,2928903
10155612,2295466
10155612,5382711
10155612,4137160
10155612,2174930
10899256,6363714
10899256,7308637
10899256,7308678
10899256,7308179
10899256,7308226
10899256,7308348
10899256,7578179
10899256,118403
10899256,9779256
10899256,2633905
10899256,10043796
10899256,9779121
10899256,7813505
10899256,9048271
10899256,8802696
10899256,8894478
8537382,4988541
8537382,4302324
8537382,9305587
8537382,5837011
8537382,6142850
8537382,2947615
8537382,3203180
8537382,11024889
8537382,6923113
8537382,6163498
8537382,704863
8537382,8537085
8537382,7308818
8537382,450019
8537382,5552145
8537382,7561078
8537382,1777837
8537382,9779363
8537382,9001362
8537382,9001289
8537382,178449
8537382,2407557
8537382,9001217
8537382,10914741
8537382,5593898
8537382,6111430
9498765,1261583
9498765,3061066
9498765,2444179
9498765,2281381
7286519,10044913
7286519,10036783
7286519,8301874
7286519,10036782
7286519,10458271
7286519,10044715
7286519,1992964
7286519,5786304
7286519,989194
7286519,1585020
7286519,10506209
7286519,8385004
7286519,2633904
7286519,10307561
7286519,4835363
9498559,3703550
9498559,3061250
9498559,11240548
2655624,7263743
2655624,7263779
2655624,5049110
2655624,7590960
2655624,1763728
2655624,6363714
2655624,1403052
2655624,2634302
2655624,11182217
2655624,9001429
2655624,10455849
2655624,4803768
2655624,2229230
2655624,9048271
2655624,1563310
2655624,1592321
2655624,6716192
3720333,1777789
3720333,1691881
3720333,3226699
3720333,588527
3720333,704903
3720333,11172027
3720333,11009268
3720333,1991412
3720333,6923613
3720333,3863671
3720333,4041430
3720333,7241365
3720333,1281611
3720333,3046627
3720333,5931280
3720333,10996471
3720333,10494494
3720333,9860108
3720333,3599624
3720333,3141477
3720333,5476574
3720333,9779286
3720333,3203266
3720333,7578297
3720333,1585401
3720333,1457309
3720333,6716192
3720333,8110859
3720333,1556899
3720333,10426322
